tweet_id,user_id
1381948190744793095,2971500287
1381948190744793095,40843590
1381948180078661632,2970808955
1381948180078661632,2798615898
1381888763006160898,15143478
1381948149988663299,1303768105110380545
1381948148197756932,1268147590950014977
1381888763006160898,15143478
1381948109098512387,1331012664093499402
1381948096163250176,1061316453222281218
1381946315576315906,11522502
1381946399667945472,4513589021
1381948003695661056,376380426
1381947962444578819,1291945442
1381947962444578819,44196397
1381947862754455552,2482584992
1381947858300067845,28539874
1381947858300067845,40737899
1381947823969726468,2352629311
1381947822757527558,21232605
1381947814612135941,2262626215
1381947804248109060,164445349
1381947800934514688,291557277
1381946399667945472,4513589021
1381947786317402117,1126293876
1381947692771856388,4519263982
1381947692771856388,102485573
1380585782046515205,2148655453
1380585782046515205,180463340
1380585782046515205,101798589
1380585782046515205,863172565786705920
1380585782046515205,131482972
1380585782046515205,2557037323
1381947653760692224,14936610
1381947642528292866,188313026
1381947633653141507,82732975
1381947630650060806,1063232843994800128
1381947625306488842,1269132220725411842
1381947620189429774,267921808
1381947620189429774,22650211
1381947620189429774,36117822
1381947620189429774,28572020
1381945599369560067,115216851
1381665038172307465,1335753957998796801
1381947569543249921,1917731
1381947554263359494,1372914796912328708
1381946399667945472,4513589021
1381846547344789506,1195025704666054656
1381846547344789506,1266657103516704768
1381846547344789506,1302194440380067840
1381846547344789506,1231657789279424515
1381846547344789506,1285268418346790914
1381846547344789506,1213062020326510592
1381846547344789506,361482930
1381846547344789506,1305929370985406465
1381895821877243904,4857665980
1381947415792648193,2864381561
1381947415792648193,110445334
1381947415792648193,40305538
1381943805327343618,758274085315047424
1381947311396425728,1361496222301757444
1381947311396425728,3379658705
1381947298461184003,132615565
1381937589142216705,3222534361
1381947240072290304,432171732
1381947221621542914,1168920863254765570
1381947217435488256,10252962
1381947165887594500,853229442
1381946298270588931,26553240
1381946298270588931,1072055922313363456
1381947134086279168,1248994556961587207
1381681049332285440,514173011
1381947083993837570,895854672400883713
1381943805327343618,758274085315047424
1381946525618700289,1183780102636756995
1381937152884367360,596591560
1381937152884367360,183604794
1381946990796406785,857284813954437120
1381946937679745024,274986704
1381946929811222532,1335753957998796801
1381946894621011968,759081003168112640
1381946890435096577,213274909
1381946890435096577,727470790518657025
1381946872462340097,1289367204316639233
1381851852640284672,868062488910344192
1381851852640284672,14224719
1381891486929850369,868062488910344192
1381888763006160898,15143478
1381922440880791554,19877969
1381946763855200257,1362525619
1381946726190358529,295494481
1381946684855492608,956266072440635392
1381946639959613440,3436360840
1381946639959613440,1195681990344937473
1381946525618700289,1183780102636756995
1381594915570876418,1116000811354484739
1381946547831771141,14449169
1381946525618700289,1183780102636756995
1381862746183118851,61518146
1381946467976409093,573242068
1381937589142216705,3222534361
1381946439971057669,212271431
1381946399667945472,4513589021
1381946390453051394,1376765413946650630
1381946380877447177,14190948
1381946365727629312,255812611
1381942773167886343,822005748120989697
1381942773167886343,1300328399320174593
1381946315576315906,11522502
1381946298270588931,26553240
1381946298270588931,1072055922313363456
1381946271506784258,815884673805156352
1381946271506784258,509962767
1381933163639898112,1024310945202532352
1381933163639898112,772169779473965056
1381946212497158146,2397960734
1381943805327343618,758274085315047424
1381946190464434176,1146069808703856640
1381946190464434176,884578187392544769
1381946190464434176,1356958547603513346
1381946190464434176,37990581
1381946136097882116,1219362168241606656
1381946136097882116,1208461417839349760
1381946075783835649,231183280
1381946022025428995,84842105
1381946022025428995,20263640
1381620716764717061,91851084
1381825431121227777,33369883
1381945924730056707,2271284180
1381945919478841344,459872442
1381945877313548291,1201711065211559937
1381626156328214531,91851084
1381945844086243329,1044361844855644161
1381945819914452994,1372009787420971009
1381945819914452994,15659248
1381945819914452994,58882633
1381945811152556032,815884673805156352
1381945811152556032,509962767
1381945803435048963,758676690780430336
1381945795205718018,105738891
1381945599369560067,115216851
1381945292170391556,1303595072794099713
1381945718831783941,1857549218
1381945718831783941,872685062
1381945692202094595,229226630
1381945657053876224,231887749
1381945613038845956,1314244281465483265
1381943342741721089,366162664
1381945599369560067,115216851
1381945584043630595,1323904259407155201
1381945580012896264,245402039
1381943805327343618,758274085315047424
1381945292170391556,1303595072794099713
1381945515131039751,3160381099
1381945292170391556,1303595072794099713
1381945376614322177,1362934366280712193
1381826621926076416,223716960
1381945330938298372,860483662327930880
1381945330938298372,95121214
1381945308419084288,1453807694
1381945292170391556,1303595072794099713
1381730496216977412,190491822
1381888763006160898,15143478
1381929941978206213,14924430
1381945192735969290,889238626013503489
1381945128034705411,761389966005907456
1381945121760018439,1253424030
1381945068307820548,1314563362131505152
1381945068307820548,1107025801990549504
1381945052448968705,1131470078732410881
1381945052448968705,1126159809529634816
1381942773167886343,822005748120989697
1381942773167886343,1300328399320174593
1381945022166265858,1085939575569203200
1381714032827240452,61928956
1381944881090732034,4502936240
1381944864519155715,1257665169884426240
1381857535007727617,146458448
1381944836715122691,33851665
1381944836715122691,3001597145
1381944836715122691,198460819
1381943552947671040,4857665980
1381943552947671040,393505472
1381944791257247748,931984369601757184
1381944791257247748,1315162467257917440
1381944791257247748,2613891772
1381944764103278597,1228240920027508736
1381717510597210112,933067375347425280
1381692107040112653,1171839663155425281
1381944721275240458,127019706
1381888763006160898,15143478
1381944574839566336,3374666495
1381944574818590724,272250951
1381944553733775366,3439924156
1381944553733775366,1191452038539948037
1381927078497488898,191942980
1381937119480881155,219217859
1381944499987869698,33983017
1381944465938509826,94129050
1381944465938509826,53914802
1381888763006160898,15143478
1381925305250689032,22650211
1381925305250689032,15289200
1381943552947671040,4857665980
1381943552947671040,393505472
1381944272392495104,197937773
1381944259650068482,17021334
1381781368791822340,23139023
1381781368791822340,620571475
1381781368791822340,108471631
1381943780849430534,11522502
1381944133833658370,39224224
1381944133833658370,223519790
1381944121829523457,723539825454886917
1381717510597210112,933067375347425280
1381944038581022722,3712590975
1381943939268280321,930552552302792705
1381943805327343618,758274085315047424
1381943898206052353,1121196739044704259
1381943866413092864,2748566808
1381943866413092864,1296642259
1381943866413092864,1113033581239066626
1381943866316701698,293669290
1381943864127324163,240049622
1381943864127324163,95092020
1312503564464316417,1129621111635730439
1381943835136233472,827905139101073408
1381943831034204162,1542528403
1381943805327343618,758274085315047424
1381943800461881344,2313733368
1381943780849430534,11522502
1381943770422251521,2554131522
1381940375301062662,16134525
1381943657088090113,11286632
1381943656614084614,716300794870505472
1381943654462365702,405898858
1381943654462365702,31173665
1381943651438264323,983040963680571393
1381943632740106244,427484112
1381943628445089794,868101092676050944
1381943628445089794,439069615
1381943552947671040,4857665980
1381943552947671040,393505472
1381943590222495745,2829383458
1381943590222495745,1426115845
1381943590222495745,160958570
1381943590222495745,349108033
1381943569963868160,16242009
1381943560493268995,1106533953253576704
1381854557580492800,3358476335
1381943552947671040,4857665980
1381943552947671040,393505472
1381943519514927105,2397960734
1381943494160359426,145772181
1381943494160359426,1339378020642136064
1381889497818783746,1224313287317176322
1381943399117373442,3095797030
1381943393660641281,383951622
1381943345040216071,1287617227747983361
1381943345040216071,990009265
1381943342741721089,366162664
1381888763006160898,15143478
1381943296952524803,981584966126637056
1381943264895361027,342637804
1381905170876018689,3058683053
1381943217893953536,228578537
1381917807856783361,19586325
1381943102026432513,18812301
1381943102026432513,258455832
1381943102026432513,853780519
1381663904829476867,1335753957998796801
1381943078836129799,1545306691
1381943057285836803,1256095049617678336
1381888763006160898,15143478
1381943020816228358,854678217633878017
1381943003636449283,724011830
1381942966089056260,774569732
1381942944303882242,97231725
1381851852640284672,868062488910344192
1381851852640284672,14224719
1381891486929850369,868062488910344192
1381211964362350603,19649135
1381942773167886343,822005748120989697
1381942773167886343,1300328399320174593
1381942757724450822,4225499414
1381942757724450822,2875502470
1381942737491087363,884815772823977985
1381942722890756098,18812301
1381942722890756098,288166228
1381942722890756098,44834228
1381942693501132805,1304132923197718528
1381942654515167237,17717803
1381942654515167237,273643100
1381942654515167237,17687028
1381942654515167237,18774246
1381942654515167237,10933732
1381942654515167237,14123751
1381942643094134784,785508351077670913
1381942642968264707,36868013
1381942547715592193,19078594
1381942486336212992,2397960734
1381665038172307465,1335753957998796801
1381942429901807619,509962767
1381942429901807619,868062488910344192
1381942429901807619,14224719
1381942429901807619,7587032
1381888763006160898,15143478
1381942368077668353,1359199904543870977
1381942368077668353,1377928177524170752
1381942354685394944,498807644
1381942351149547522,87799983
1381942351149547522,543917371
1381942351149547522,714333008229076994
1381942286112718850,1418931901
